Date,Hour,Minute,DNI,DNI(KWH)
2018-10-18,2,30,0,0.0
2018-10-18,3,30,0,0.0
2018-10-18,4,30,0,0.0
2018-10-18,5,30,0,0.0
2018-10-18,6,30,158,0.158
2018-10-18,7,30,640,0.64
2018-10-18,8,30,802,0.802
2018-10-18,9,30,880,0.88
2018-10-18,10,30,922,0.922
2018-10-18,11,30,941,0.941
2018-10-18,12,30,938,0.938
2018-10-18,13,30,917,0.917
2018-10-18,14,30,856,0.856
2018-10-18,15,30,736,0.736
2018-10-18,16,30,504,0.504
2018-10-18,17,30,0,0.0
2018-10-18,18,30,0,0.0
2018-10-18,19,30,0,0.0
2018-10-18,20,30,0,0.0
2018-10-18,21,30,0,0.0
2018-10-18,22,30,0,0.0
2018-10-18,23,30,0,0.0
2018-10-19,0,30,0,0.0
2018-10-19,1,30,0,0.0
2018-10-19,2,30,0,0.0
2018-10-19,3,30,0,0.0
2018-10-19,4,30,0,0.0
2018-10-19,5,30,0,0.0
2018-10-19,6,30,0,0.0
2018-10-19,7,30,4,0.004
2018-10-19,8,30,0,0.0
2018-10-19,9,30,7,0.007
2018-10-19,10,30,0,0.0
2018-10-19,11,30,9,0.009
2018-10-19,12,30,8,0.008
2018-10-19,13,30,0,0.0
2018-10-19,14,30,16,0.016
2018-10-19,15,30,0,0.0
2018-10-19,16,30,481,0.481
2018-10-19,17,30,0,0.0
2018-10-19,18,30,0,0.0
2018-10-19,19,30,0,0.0
2018-10-19,20,30,0,0.0
2018-10-19,21,30,0,0.0
2018-10-19,22,30,0,0.0
2018-10-19,23,30,0,0.0
2018-10-20,0,30,0,0.0
2018-10-20,1,30,0,0.0
2018-10-20,2,30,0,0.0
2018-10-20,3,30,0,0.0
2018-10-20,4,30,0,0.0
2018-10-20,5,30,0,0.0
2018-10-20,6,30,146,0.146
2018-10-20,7,30,681,0.681
2018-10-20,8,30,852,0.852
2018-10-20,9,30,935,0.935
2018-10-20,10,30,977,0.977
2018-10-20,11,30,988,0.988
2018-10-20,12,30,985,0.985
2018-10-20,13,30,782,0.782
2018-10-20,14,30,919,0.919
2018-10-20,15,30,827,0.827
2018-10-20,16,30,609,0.609
2018-10-20,17,30,0,0.0
2018-10-20,18,30,0,0.0
2018-10-20,19,30,0,0.0
2018-10-20,20,30,0,0.0
2018-10-20,21,30,0,0.0
2018-10-20,22,30,0,0.0
2018-10-20,23,30,0,0.0
2018-10-21,0,30,0,0.0
2018-10-21,1,30,0,0.0
2018-10-21,2,30,0,0.0
2018-10-21,3,30,0,0.0
2018-10-21,4,30,0,0.0
2018-10-21,5,30,0,0.0
2018-10-21,6,30,139,0.139
2018-10-21,7,30,674,0.674
2018-10-21,8,30,835,0.835
2018-10-21,9,30,904,0.904
2018-10-21,10,30,935,0.935
2018-10-21,11,30,942,0.942
2018-10-21,12,30,932,0.932
2018-10-21,13,30,905,0.905
2018-10-21,14,30,845,0.845
2018-10-21,15,30,731,0.731
2018-10-21,16,30,483,0.483
2018-10-21,17,30,0,0.0
2018-10-21,18,30,0,0.0
2018-10-21,19,30,0,0.0
2018-10-21,20,30,0,0.0
2018-10-21,21,30,0,0.0
2018-10-21,22,30,0,0.0
2018-10-21,23,30,0,0.0
2018-10-22,0,30,0,0.0
2018-10-22,1,30,0,0.0
2018-10-22,2,30,0,0.0
2018-10-22,3,30,0,0.0
2018-10-22,4,30,0,0.0
2018-10-22,5,30,0,0.0
2018-10-22,6,30,38,0.038
2018-10-22,7,30,581,0.581
2018-10-22,8,30,787,0.787
2018-10-22,9,30,889,0.889
2018-10-22,10,30,895,0.895
2018-10-22,11,30,959,0.959
2018-10-22,12,30,946,0.946
2018-10-22,13,30,921,0.921
2018-10-22,14,30,868,0.868
2018-10-22,15,30,766,0.766
2018-10-22,16,30,526,0.526
2018-10-22,17,30,0,0.0
2018-10-22,18,30,0,0.0
2018-10-22,19,30,0,0.0
2018-10-22,20,30,0,0.0
2018-10-22,21,30,0,0.0
2018-10-22,22,30,0,0.0
2018-10-22,23,30,0,0.0
2018-10-23,0,30,0,0.0
2018-10-23,1,30,0,0.0
2018-10-23,2,30,0,0.0
2018-10-23,3,30,0,0.0
2018-10-23,4,30,0,0.0
2018-10-23,5,30,0,0.0
2018-10-23,6,30,91,0.091
2018-10-23,7,30,660,0.66
2018-10-23,8,30,833,0.833
2018-10-23,9,30,910,0.91
2018-10-23,10,30,949,0.949
2018-10-23,11,30,961,0.961
2018-10-23,12,30,951,0.951
2018-10-23,13,30,926,0.926
2018-10-23,14,30,869,0.869
2018-10-23,15,30,753,0.753
2018-10-23,16,30,500,0.5
2018-10-23,17,30,0,0.0
2018-10-23,18,30,0,0.0
2018-10-23,19,30,0,0.0
2018-10-23,20,30,0,0.0
2018-10-23,21,30,0,0.0
2018-10-23,22,30,0,0.0
2018-10-23,23,30,0,0.0
2018-10-24,0,30,0,0.0
2018-10-24,1,30,0,0.0
2018-10-24,2,30,0,0.0
2018-10-24,3,30,0,0.0
2018-10-24,4,30,0,0.0
2018-10-24,5,30,0,0.0
2018-10-24,6,30,29,0.029
2018-10-24,7,30,305,0.305
2018-10-24,8,30,502,0.502
2018-10-24,9,30,886,0.886
2018-10-24,10,30,665,0.665
2018-10-24,11,30,766,0.766
2018-10-24,12,30,505,0.505
2018-10-24,13,30,669,0.669
2018-10-24,14,30,657,0.657
2018-10-24,15,30,550,0.55
2018-10-24,16,30,122,0.122
2018-10-24,17,30,0,0.0
2018-10-24,18,30,0,0.0
2018-10-24,19,30,0,0.0
2018-10-24,20,30,0,0.0
2018-10-24,21,30,0,0.0
2018-10-24,22,30,0,0.0
2018-10-24,23,30,0,0.0
2018-10-25,0,30,0,0.0
2018-10-25,1,30,0,0.0
2018-10-25,2,30,0,0.0
2018-10-25,3,30,0,0.0
2018-10-25,4,30,0,0.0
2018-10-25,5,30,0,0.0
2018-10-25,6,30,24,0.024
2018-10-25,7,30,19,0.019
2018-10-25,8,30,27,0.027
2018-10-25,9,30,19,0.019
2018-10-25,10,30,29,0.029
2018-10-25,11,30,227,0.227
2018-10-25,12,30,2,0.002
2018-10-25,13,30,120,0.12
2018-10-25,14,30,3,0.003
2018-10-25,15,30,0,0.0
2018-10-25,16,30,0,0.0
2018-10-25,17,30,0,0.0
2018-10-25,18,30,0,0.0
2018-10-25,19,30,0,0.0
2018-10-25,20,30,0,0.0
2018-10-25,21,30,0,0.0
2018-10-25,22,30,0,0.0
2018-10-25,23,30,0,0.0
2018-10-26,0,30,0,0.0
2018-10-26,1,30,0,0.0
2018-10-26,2,30,0,0.0
2018-10-26,3,30,0,0.0
2018-10-26,4,30,0,0.0
2018-10-26,5,30,0,0.0
2018-10-26,6,30,17,0.017
2018-10-26,7,30,5,0.005
2018-10-26,8,30,6,0.006
2018-10-26,9,30,85,0.085
2018-10-26,10,30,65,0.065
2018-10-26,11,30,174,0.174
2018-10-26,12,30,96,0.096
2018-10-26,13,30,400,0.4
2018-10-26,14,30,768,0.768
2018-10-26,15,30,702,0.702
2018-10-26,16,30,388,0.388
2018-10-26,17,30,0,0.0
2018-10-26,18,30,0,0.0
2018-10-26,19,30,0,0.0
2018-10-26,20,30,0,0.0
2018-10-26,21,30,0,0.0
2018-10-26,22,30,0,0.0
2018-10-26,23,30,0,0.0
2018-10-27,0,30,0,0.0
2018-10-27,1,30,0,0.0
2018-10-27,2,30,0,0.0
2018-10-27,3,30,0,0.0
2018-10-27,4,30,0,0.0
2018-10-27,5,30,0,0.0
2018-10-27,6,30,19,0.019
2018-10-27,7,30,463,0.463
2018-10-27,8,30,692,0.692
2018-10-27,9,30,790,0.79
2018-10-27,10,30,850,0.85
2018-10-27,11,30,846,0.846
2018-10-27,12,30,864,0.864
2018-10-27,13,30,841,0.841
2018-10-27,14,30,782,0.782
2018-10-27,15,30,658,0.658
2018-10-27,16,30,324,0.324
2018-10-27,17,30,0,0.0
2018-10-27,18,30,0,0.0
2018-10-27,19,30,0,0.0
2018-10-27,20,30,0,0.0
2018-10-27,21,30,0,0.0
2018-10-27,22,30,0,0.0
2018-10-27,23,30,0,0.0
2018-10-28,0,30,0,0.0
2018-10-28,1,30,0,0.0
2018-10-28,2,30,0,0.0
2018-10-28,3,30,0,0.0
2018-10-28,4,30,0,0.0
2018-10-28,5,30,0,0.0
2018-10-28,6,30,30,0.03
2018-10-28,7,30,573,0.573
2018-10-28,8,30,774,0.774
2018-10-28,9,30,869,0.869
2018-10-28,10,30,910,0.91
2018-10-28,11,30,922,0.922
2018-10-28,12,30,768,0.768
2018-10-28,13,30,846,0.846
2018-10-28,14,30,826,0.826
2018-10-28,15,30,711,0.711
2018-10-28,16,30,426,0.426
2018-10-28,17,30,0,0.0
2018-10-28,18,30,0,0.0
2018-10-28,19,30,0,0.0
2018-10-28,20,30,0,0.0
2018-10-28,21,30,0,0.0
2018-10-28,22,30,0,0.0
2018-10-28,23,30,0,0.0
2018-10-29,0,30,0,0.0
2018-10-29,1,30,0,0.0
2018-10-29,2,30,0,0.0
2018-10-29,3,30,0,0.0
2018-10-29,4,30,0,0.0
2018-10-29,5,30,0,0.0
2018-10-29,6,30,28,0.028
2018-10-29,7,30,421,0.421
2018-10-29,8,30,752,0.752
2018-10-29,9,30,840,0.84
2018-10-29,10,30,882,0.882
2018-10-29,11,30,873,0.873
2018-10-29,12,30,727,0.727
2018-10-29,13,30,354,0.354
2018-10-29,14,30,716,0.716
2018-10-29,15,30,351,0.351
2018-10-29,16,30,187,0.187
2018-10-29,17,30,0,0.0
2018-10-29,18,30,0,0.0
2018-10-29,19,30,0,0.0
2018-10-29,20,30,0,0.0
2018-10-29,21,30,0,0.0
2018-10-29,22,30,0,0.0
2018-10-29,23,30,0,0.0
2018-10-30,0,30,0,0.0
2018-10-30,1,30,0,0.0
2018-10-30,2,30,0,0.0
2018-10-30,3,30,0,0.0
2018-10-30,4,30,0,0.0
2018-10-30,5,30,0,0.0
2018-10-30,6,30,4,0.004
2018-10-30,7,30,226,0.226
2018-10-30,8,30,498,0.498
2018-10-30,9,30,585,0.585
2018-10-30,10,30,56,0.056
2018-10-30,11,30,5,0.005
2018-10-30,12,30,0,0.0
2018-10-30,13,30,4,0.004
2018-10-30,14,30,0,0.0
2018-10-30,15,30,0,0.0
2018-10-30,16,30,0,0.0
2018-10-30,17,30,0,0.0
2018-10-30,18,30,0,0.0
2018-10-30,19,30,0,0.0
2018-10-30,20,30,0,0.0
2018-10-30,21,30,0,0.0
2018-10-30,22,30,0,0.0
2018-10-30,23,30,0,0.0
2018-10-31,0,30,0,0.0
2018-10-31,1,30,0,0.0
2018-10-31,2,30,0,0.0
2018-10-31,3,30,0,0.0
2018-10-31,4,30,0,0.0
2018-10-31,5,30,0,0.0
2018-10-31,6,30,0,0.0
2018-10-31,7,30,49,0.049
2018-10-31,8,30,185,0.185
2018-10-31,9,30,204,0.204
2018-10-31,10,30,252,0.252
2018-10-31,11,30,324,0.324
2018-10-31,12,30,357,0.357
2018-10-31,13,30,71,0.071
2018-10-31,14,30,103,0.103
2018-10-31,15,30,23,0.023
2018-10-31,16,30,0,0.0
2018-10-31,17,30,0,0.0
2018-10-31,18,30,0,0.0
2018-10-31,19,30,0,0.0
2018-10-31,20,30,0,0.0
2018-10-31,21,30,0,0.0
2018-10-31,22,30,0,0.0
2018-10-31,23,30,0,0.0
2018-11-01,0,30,0,0.0
2018-11-01,1,30,0,0.0
2018-11-01,2,30,0,0.0
2018-11-01,3,30,0,0.0
2018-11-01,4,30,0,0.0
2018-11-01,5,30,0,0.0
2018-11-01,6,30,0,0.0
2018-11-01,7,30,67,0.067
2018-11-01,8,30,104,0.104
2018-11-01,9,30,138,0.138
2018-11-01,10,30,134,0.134
2018-11-01,11,30,4,0.004
2018-11-01,12,30,22,0.022
2018-11-01,13,30,41,0.041
2018-11-01,14,30,140,0.14
2018-11-01,15,30,155,0.155
2018-11-01,16,30,40,0.04
2018-11-01,17,30,0,0.0
2018-11-01,18,30,0,0.0
2018-11-01,19,30,0,0.0
2018-11-01,20,30,0,0.0
2018-11-01,21,30,0,0.0
2018-11-01,22,30,0,0.0
2018-11-01,23,30,0,0.0
2018-11-02,0,30,0,0.0
2018-11-02,1,30,0,0.0
2018-11-02,2,30,0,0.0
2018-11-02,3,30,0,0.0
2018-11-02,4,30,0,0.0
2018-11-02,5,30,0,0.0
2018-11-02,6,30,0,0.0
2018-11-02,7,30,182,0.182
2018-11-02,8,30,328,0.328
2018-11-02,9,30,341,0.341
2018-11-02,10,30,626,0.626
2018-11-02,11,30,539,0.539
2018-11-02,12,30,828,0.828
2018-11-02,13,30,305,0.305
2018-11-02,14,30,89,0.089
2018-11-02,15,30,0,0.0
2018-11-02,16,30,0,0.0
2018-11-02,17,30,0,0.0
2018-11-02,18,30,0,0.0
2018-11-02,19,30,0,0.0
2018-11-02,20,30,0,0.0
2018-11-02,21,30,0,0.0
2018-11-02,22,30,0,0.0
2018-11-02,23,30,0,0.0
2018-11-03,0,30,0,0.0
2018-11-03,1,30,0,0.0
2018-11-03,2,30,0,0.0
2018-11-03,3,30,0,0.0
2018-11-03,4,30,0,0.0
2018-11-03,5,30,0,0.0
2018-11-03,6,30,0,0.0
2018-11-03,7,30,0,0.0
2018-11-03,8,30,159,0.159
2018-11-03,9,30,6,0.006
2018-11-03,10,30,0,0.0
2018-11-03,11,30,25,0.025
2018-11-03,12,30,0,0.0
2018-11-03,13,30,0,0.0
2018-11-03,14,30,0,0.0
2018-11-03,15,30,0,0.0
2018-11-03,16,30,0,0.0
2018-11-03,17,30,0,0.0
2018-11-03,18,30,0,0.0
2018-11-03,19,30,0,0.0
2018-11-03,20,30,0,0.0
2018-11-03,21,30,0,0.0
2018-11-03,22,30,0,0.0
2018-11-03,23,30,0,0.0
2018-11-04,0,30,0,0.0
2018-11-04,1,30,0,0.0
2018-11-04,2,30,0,0.0
2018-11-04,3,30,0,0.0
2018-11-04,4,30,0,0.0
2018-11-04,5,30,0,0.0
2018-11-04,6,30,0,0.0
2018-11-04,7,30,0,0.0
2018-11-04,8,30,0,0.0
2018-11-04,9,30,0,0.0
2018-11-04,10,30,0,0.0
2018-11-04,11,30,0,0.0
2018-11-04,12,30,0,0.0
2018-11-04,13,30,7,0.007
2018-11-04,14,30,0,0.0
2018-11-04,15,30,0,0.0
2018-11-04,16,30,0,0.0
2018-11-04,17,30,0,0.0
2018-11-04,18,30,0,0.0
2018-11-04,19,30,0,0.0
2018-11-04,20,30,0,0.0
2018-11-04,21,30,0,0.0
2018-11-04,22,30,0,0.0
2018-11-04,23,30,0,0.0
2018-11-05,0,30,0,0.0
2018-11-05,1,30,0,0.0
2018-11-05,2,30,0,0.0
2018-11-05,3,30,0,0.0
2018-11-05,4,30,0,0.0
2018-11-05,5,30,0,0.0
2018-11-05,6,30,0,0.0
2018-11-05,7,30,0,0.0
2018-11-05,8,30,14,0.014
2018-11-05,9,30,0,0.0
2018-11-05,10,30,0,0.0
2018-11-05,11,30,23,0.023
2018-11-05,12,30,0,0.0
2018-11-05,13,30,0,0.0
2018-11-05,14,30,0,0.0
2018-11-05,15,30,0,0.0
2018-11-05,16,30,1,0.001
2018-11-05,17,30,0,0.0
2018-11-05,18,30,0,0.0
2018-11-05,19,30,0,0.0
2018-11-05,20,30,0,0.0
2018-11-05,21,30,0,0.0
2018-11-05,22,30,0,0.0
2018-11-05,23,30,0,0.0
2018-11-06,0,30,0,0.0
2018-11-06,1,30,0,0.0
2018-11-06,2,30,0,0.0
2018-11-06,3,30,0,0.0
2018-11-06,4,30,0,0.0
2018-11-06,5,30,0,0.0
2018-11-06,6,30,0,0.0
2018-11-06,7,30,0,0.0
2018-11-06,8,30,0,0.0
2018-11-06,9,30,0,0.0
2018-11-06,10,30,5,0.005
2018-11-06,11,30,1,0.001
2018-11-06,12,30,6,0.006
2018-11-06,13,30,5,0.005
2018-11-06,14,30,0,0.0
2018-11-06,15,30,0,0.0
2018-11-06,16,30,0,0.0
2018-11-06,17,30,0,0.0
2018-11-06,18,30,0,0.0
2018-11-06,19,30,0,0.0
2018-11-06,20,30,0,0.0
2018-11-06,21,30,0,0.0
2018-11-06,22,30,0,0.0
2018-11-06,23,30,0,0.0
2018-11-07,0,30,0,0.0
2018-11-07,1,30,0,0.0
2018-11-07,2,30,0,0.0
2018-11-07,3,30,0,0.0
2018-11-07,4,30,0,0.0
2018-11-07,5,30,0,0.0
2018-11-07,6,30,0,0.0
2018-11-07,7,30,0,0.0
2018-11-07,8,30,0,0.0
2018-11-07,9,30,1,0.001
2018-11-07,10,30,0,0.0
2018-11-07,11,30,4,0.004
2018-11-07,12,30,1,0.001
2018-11-07,13,30,0,0.0
2018-11-07,14,30,0,0.0
2018-11-07,15,30,0,0.0
2018-11-07,16,30,26,0.026
2018-11-07,17,30,0,0.0
2018-11-07,18,30,0,0.0
2018-11-07,19,30,0,0.0
2018-11-07,20,30,0,0.0
2018-11-07,21,30,0,0.0
2018-11-07,22,30,0,0.0
2018-11-07,23,30,0,0.0
2018-11-08,0,30,0,0.0
2018-11-08,1,30,0,0.0
2018-11-08,2,30,0,0.0
2018-11-08,3,30,0,0.0
2018-11-08,4,30,0,0.0
2018-11-08,5,30,0,0.0
2018-11-08,6,30,0,0.0
2018-11-08,7,30,0,0.0
2018-11-08,8,30,0,0.0
2018-11-08,9,30,0,0.0
2018-11-08,10,30,11,0.011
2018-11-08,11,30,52,0.052
2018-11-08,12,30,28,0.028
2018-11-08,13,30,44,0.044
2018-11-08,14,30,5,0.005
2018-11-08,15,30,0,0.0
2018-11-08,16,30,0,0.0
2018-11-08,17,30,0,0.0
2018-11-08,18,30,0,0.0
2018-11-08,19,30,0,0.0
2018-11-08,20,30,0,0.0
2018-11-08,21,30,0,0.0
2018-11-08,22,30,0,0.0
2018-11-08,23,30,0,0.0
2018-11-09,0,30,0,0.0
2018-11-09,1,30,0,0.0
2018-11-09,2,30,0,0.0
2018-11-09,3,30,0,0.0
2018-11-09,4,30,0,0.0
2018-11-09,5,30,0,0.0
2018-11-09,6,30,0,0.0
2018-11-09,7,30,67,0.067
2018-11-09,8,30,0,0.0
2018-11-09,9,30,113,0.113
2018-11-09,10,30,108,0.108
2018-11-09,11,30,200,0.2
2018-11-09,12,30,306,0.306
2018-11-09,13,30,356,0.356
2018-11-09,14,30,725,0.725
2018-11-09,15,30,397,0.397
2018-11-09,16,30,39,0.039
2018-11-09,17,30,0,0.0
2018-11-09,18,30,0,0.0
2018-11-09,19,30,0,0.0
2018-11-09,20,30,0,0.0
2018-11-09,21,30,0,0.0
2018-11-09,22,30,0,0.0
2018-11-09,23,30,0,0.0
2018-11-10,0,30,0,0.0
2018-11-10,1,30,0,0.0
2018-11-10,2,30,0,0.0
2018-11-10,3,30,0,0.0
2018-11-10,4,30,0,0.0
2018-11-10,5,30,0,0.0
2018-11-10,6,30,0,0.0
2018-11-10,7,30,418,0.418
2018-11-10,8,30,534,0.534
2018-11-10,9,30,851,0.851
2018-11-10,10,30,763,0.763
2018-11-10,11,30,642,0.642
2018-11-10,12,30,371,0.371
2018-11-10,13,30,350,0.35
2018-11-10,14,30,21,0.021
2018-11-10,15,30,0,0.0
2018-11-10,16,30,16,0.016
2018-11-10,17,30,0,0.0
2018-11-10,18,30,0,0.0
2018-11-10,19,30,0,0.0
2018-11-10,20,30,0,0.0
2018-11-10,21,30,0,0.0
2018-11-10,22,30,0,0.0
2018-11-10,23,30,0,0.0
2018-11-11,0,30,0,0.0
2018-11-11,1,30,0,0.0
2018-11-11,2,30,0,0.0
2018-11-11,3,30,0,0.0
2018-11-11,4,30,0,0.0
2018-11-11,5,30,0,0.0
2018-11-11,6,30,0,0.0
2018-11-11,7,30,121,0.121
2018-11-11,8,30,561,0.561
2018-11-11,9,30,353,0.353
2018-11-11,10,30,332,0.332
2018-11-11,11,30,267,0.267
2018-11-11,12,30,309,0.309
2018-11-11,13,30,745,0.745
2018-11-11,14,30,550,0.55
2018-11-11,15,30,196,0.196
2018-11-11,16,30,21,0.021
2018-11-11,17,30,0,0.0
2018-11-11,18,30,0,0.0
2018-11-11,19,30,0,0.0
2018-11-11,20,30,0,0.0
2018-11-11,21,30,0,0.0
2018-11-11,22,30,0,0.0
2018-11-11,23,30,0,0.0
2018-11-12,0,30,0,0.0
2018-11-12,1,30,0,0.0
2018-11-12,2,30,0,0.0
2018-11-12,3,30,0,0.0
2018-11-12,4,30,0,0.0
2018-11-12,5,30,0,0.0
2018-11-12,6,30,0,0.0
2018-11-12,7,30,0,0.0
2018-11-12,8,30,0,0.0
2018-11-12,9,30,0,0.0
2018-11-12,10,30,0,0.0
2018-11-12,11,30,0,0.0
2018-11-12,12,30,2,0.002
2018-11-12,13,30,12,0.012
2018-11-12,14,30,88,0.088
2018-11-12,15,30,202,0.202
2018-11-12,16,30,32,0.032
2018-11-12,17,30,0,0.0
2018-11-12,18,30,0,0.0
2018-11-12,19,30,0,0.0
2018-11-12,20,30,0,0.0
2018-11-12,21,30,0,0.0
2018-11-12,22,30,0,0.0
2018-11-12,23,30,0,0.0
2018-11-13,0,30,0,0.0
2018-11-13,1,30,0,0.0
2018-11-13,2,30,0,0.0
2018-11-13,3,30,0,0.0
2018-11-13,4,30,0,0.0
2018-11-13,5,30,0,0.0
2018-11-13,6,30,0,0.0
2018-11-13,7,30,509,0.509
2018-11-13,8,30,781,0.781
2018-11-13,9,30,892,0.892
2018-11-13,10,30,945,0.945
2018-11-13,11,30,954,0.954
2018-11-13,12,30,950,0.95
2018-11-13,13,30,924,0.924
2018-11-13,14,30,861,0.861
2018-11-13,15,30,720,0.72
2018-11-13,16,30,280,0.28
2018-11-13,17,30,0,0.0
2018-11-13,18,30,0,0.0
2018-11-13,19,30,0,0.0
2018-11-13,20,30,0,0.0
2018-11-13,21,30,0,0.0
2018-11-13,22,30,0,0.0
2018-11-13,23,30,0,0.0
2018-11-14,0,30,0,0.0
2018-11-14,1,30,0,0.0
2018-11-14,2,30,0,0.0
2018-11-14,3,30,0,0.0
2018-11-14,4,30,0,0.0
2018-11-14,5,30,0,0.0
2018-11-14,6,30,0,0.0
2018-11-14,7,30,475,0.475
2018-11-14,8,30,743,0.743
2018-11-14,9,30,854,0.854
2018-11-14,10,30,907,0.907
2018-11-14,11,30,923,0.923
2018-11-14,12,30,913,0.913
2018-11-14,13,30,884,0.884
2018-11-14,14,30,817,0.817
2018-11-14,15,30,673,0.673
2018-11-14,16,30,251,0.251
2018-11-14,17,30,0,0.0
2018-11-14,18,30,0,0.0
2018-11-14,19,30,0,0.0
2018-11-14,20,30,0,0.0
2018-11-14,21,30,0,0.0
2018-11-14,22,30,0,0.0
2018-11-14,23,30,0,0.0
2018-11-15,0,30,0,0.0
2018-11-15,1,30,0,0.0
2018-11-15,2,30,0,0.0
2018-11-15,3,30,0,0.0
2018-11-15,4,30,0,0.0
2018-11-15,5,30,0,0.0
2018-11-15,6,30,0,0.0
2018-11-15,7,30,454,0.454
2018-11-15,8,30,734,0.734
2018-11-15,9,30,850,0.85
2018-11-15,10,30,904,0.904
2018-11-15,11,30,919,0.919
2018-11-15,12,30,912,0.912
2018-11-15,13,30,873,0.873
2018-11-15,14,30,795,0.795
2018-11-15,15,30,625,0.625
2018-11-15,16,30,199,0.199
2018-11-15,17,30,0,0.0
2018-11-15,18,30,0,0.0
2018-11-15,19,30,0,0.0
2018-11-15,20,30,0,0.0
2018-11-15,21,30,0,0.0
2018-11-15,22,30,0,0.0
2018-11-15,23,30,0,0.0
2018-11-16,0,30,0,0.0
2018-11-16,1,30,0,0.0
2018-11-16,2,30,0,0.0
2018-11-16,3,30,0,0.0
2018-11-16,4,30,0,0.0
2018-11-16,5,30,0,0.0
2018-11-16,6,30,0,0.0
2018-11-16,7,30,0,0.0
2018-11-16,8,30,0,0.0
2018-11-16,9,30,0,0.0
2018-11-16,10,30,0,0.0
2018-11-16,11,30,1,0.001
2018-11-16,12,30,159,0.159
2018-11-16,13,30,801,0.801
2018-11-16,14,30,763,0.763
2018-11-16,15,30,191,0.191
2018-11-16,16,30,24,0.024
2018-11-16,17,30,0,0.0
2018-11-16,18,30,0,0.0
2018-11-16,19,30,0,0.0
2018-11-16,20,30,0,0.0
2018-11-16,21,30,0,0.0
2018-11-16,22,30,0,0.0
2018-11-16,23,30,0,0.0
2018-11-17,0,30,0,0.0
2018-11-17,1,30,0,0.0
2018-11-17,2,30,0,0.0
2018-11-17,3,30,0,0.0
2018-11-17,4,30,0,0.0
2018-11-17,5,30,0,0.0
2018-11-17,6,30,0,0.0
2018-11-17,7,30,0,0.0
2018-11-17,8,30,0,0.0
2018-11-17,9,30,0,0.0
2018-11-17,10,30,0,0.0
2018-11-17,11,30,0,0.0
2018-11-17,12,30,3,0.003
2018-11-17,13,30,0,0.0
2018-11-17,14,30,2,0.002
2018-11-17,15,30,0,0.0
2018-11-17,16,30,11,0.011
2018-11-17,17,30,0,0.0
2018-11-17,18,30,0,0.0
2018-11-17,19,30,0,0.0
2018-11-17,20,30,0,0.0
2018-11-17,21,30,0,0.0
2018-11-17,22,30,0,0.0
2018-11-17,23,30,0,0.0
2018-11-18,0,30,0,0.0
2018-11-18,1,30,0,0.0
2018-11-18,2,30,0,0.0
2018-11-18,3,30,0,0.0
2018-11-18,4,30,0,0.0
2018-11-18,5,30,0,0.0
2018-11-18,6,30,0,0.0
2018-11-18,7,30,408,0.408
2018-11-18,8,30,733,0.733
2018-11-18,9,30,862,0.862
2018-11-18,10,30,934,0.934
2018-11-18,11,30,955,0.955
2018-11-18,12,30,949,0.949
2018-11-18,13,30,920,0.92
2018-11-18,14,30,852,0.852
2018-11-18,15,30,702,0.702
2018-11-18,16,30,222,0.222
2018-11-18,17,30,0,0.0
2018-11-18,18,30,0,0.0
2018-11-18,19,30,0,0.0
2018-11-18,20,30,0,0.0
2018-11-18,21,30,0,0.0
2018-11-18,22,30,0,0.0
2018-11-18,23,30,0,0.0
2018-11-19,0,30,0,0.0
2018-11-19,1,30,0,0.0
2018-11-19,2,30,0,0.0
2018-11-19,3,30,0,0.0
2018-11-19,4,30,0,0.0
2018-11-19,5,30,0,0.0
2018-11-19,6,30,0,0.0
2018-11-19,7,30,54,0.054
2018-11-19,8,30,301,0.301
2018-11-19,9,30,770,0.77
2018-11-19,10,30,832,0.832
2018-11-19,11,30,855,0.855
2018-11-19,12,30,802,0.802
2018-11-19,13,30,475,0.475
2018-11-19,14,30,72,0.072
2018-11-19,15,30,0,0.0
2018-11-19,16,30,0,0.0
2018-11-19,17,30,0,0.0
2018-11-19,18,30,0,0.0
2018-11-19,19,30,0,0.0
2018-11-19,20,30,0,0.0
2018-11-19,21,30,0,0.0
2018-11-19,22,30,0,0.0
2018-11-19,23,30,0,0.0
2018-11-20,0,30,0,0.0
2018-11-20,1,30,0,0.0
2018-11-20,2,30,0,0.0
2018-11-20,3,30,0,0.0
2018-11-20,4,30,0,0.0
2018-11-20,5,30,0,0.0
2018-11-20,6,30,0,0.0
2018-11-20,7,30,353,0.353
2018-11-20,8,30,689,0.689
2018-11-20,9,30,465,0.465
2018-11-20,10,30,764,0.764
2018-11-20,11,30,892,0.892
2018-11-20,12,30,875,0.875
2018-11-20,13,30,711,0.711
2018-11-20,14,30,83,0.083
2018-11-20,15,30,176,0.176
2018-11-20,16,30,155,0.155
2018-11-20,17,30,0,0.0
2018-11-20,18,30,0,0.0
2018-11-20,19,30,0,0.0
2018-11-20,20,30,0,0.0
2018-11-20,21,30,0,0.0
2018-11-20,22,30,0,0.0
2018-11-20,23,30,0,0.0
2018-11-21,0,30,0,0.0
2018-11-21,1,30,0,0.0
2018-11-21,2,30,0,0.0
2018-11-21,3,30,0,0.0
2018-11-21,4,30,0,0.0
2018-11-21,5,30,0,0.0
2018-11-21,6,30,0,0.0
2018-11-21,7,30,286,0.286
